DateTime,Date,Score,Rank,M All,M 100,M 40,M 20,Total
,12/18/2018,"120,600",356,"116,920","117,350","116,975","116,890",2050
,12/18/2018,"120,520",393,"116,920","117,380","117,070","117,025",2051
12/18/2018 1:44 PM,12/18/2018,"118,230","2,813","116,925","117,425","117,135","117,245",2052
,12/18/2018,"116,260","4,912","116,920","117,425","117,025","117,245",2053
,12/18/2018,"114,470","6,083","116,920","117,425","117,025","117,245",2054
,12/18/2018,"118,620","2,333","116,920","117,425","117,170","117,455",2055
,12/18/2018,"121,270",117,"116,925","117,475","117,170","117,645",2056
,12/18/2018,"116,080","5,049","116,920","117,425","117,170","117,645",2057
,12/18/2018,"119,040","1,824","116,925","117,425","117,295","117,645",2058
,12/18/2018,"118,700","2,234","116,930","117,475","117,380","117,645",2059
,12/18/2018,"120,040",769,"116,935","117,515","117,380","117,910",2060
,12/18/2018,"120,240",592,"116,940","117,515","117,455","118,150",2061
,12/18/2018,"115,000","5,796","116,935","117,515","117,295","118,150",2062
12/18/2018 4:15 PM,12/18/2018,"113,920","6,353","116,930","117,515","117,295","117,990",2063
,12/18/2018,"95,490","9,178","116,925","117,475","117,170","117,990",2064
,12/18/2018,"119,230","1,587","116,930","117,475","117,295","118,425",2065
,12/18/2018,"119,110","1,747","116,935","117,475","117,295","118,660",2066
,12/18/2018,"117,060","4,170","116,940","117,425","117,170","118,425",2067
,12/18/2018,"116,680","4,529","116,935","117,380","117,090","118,425",2068
,12/18/2018,"59,400","9,861","116,930","117,350","116,995","117,885",2069
12/19/2018 12:03 PM,12/19/2018,"118,330","2,672","116,935","117,380","117,090","118,280",2070
,12/19/2018,"82,890","9,587","116,930","117,350","117,090","118,280",2071
,12/19/2018,"82,880","9,588","116,925","117,275","117,090","118,280",2072
,12/19/2018,"89,720","9,404","116,920","117,275","117,090","117,645",2073
12/19/2018 4:39 PM,12/19/2018,"117,390","3,822","116,925","117,275","117,245","117,225",2074
,12/19/2018,"117,360","3,861","116,930","117,345","117,365","117,210",2075
12/19/2018 6:37 PM,12/19/2018,"117,600","3,587","116,935","117,345","117,380","117,210",2076
,12/19/2018,"116,800","4,432","116,930","117,275","117,380","117,210",2077
,12/19/2018,"120,810",254,"116,935","117,275","117,380","117,375",2078
,12/19/2018,"117,530","3,675","116,940","117,275","117,380","117,375",2079
,12/19/2018,"117,300","3,923","116,945","117,260","117,380","117,330",2080
,12/19/2018,"118,640","2,310","116,950","117,315","117,460","117,375",2081
12/20/2018 12:19 PM,12/20/2018,"117,740","3,425","116,950","117,345","117,535","117,375",2082
,12/20/2018,"116,640","4,575","116,950","117,345","117,460","117,330",2083
,12/20/2018,"111,710","7,183","116,945","117,345","117,460","117,180",2084
,12/20/2018,"110,910","7,381","116,940","117,345","117,460","116,930",2085
,12/20/2018,"120,360",491,"116,945","117,345","117,460","117,180",2086
,12/20/2018,"116,580","4,625","116,940","117,315","117,375","117,180",2087
,12/20/2018,"111,780","7,148","116,935","117,315","117,375","117,180",2088
,12/20/2018,"45,920","9,917","116,930","117,260","117,330","116,930",2089
12/20/2018 2:37 PM,12/20/2018,"119,110","1,744","116,935","117,260","117,375","116,930",2090
,12/20/2018,"113,300","6,632","116,930","117,185","117,330","116,740",2091
,12/20/2018,"115,580","5,426","116,925","117,135","117,330","116,720",2092
12/22/2018 9:34 AM,12/22/2018,"103,830","8,535","116,920","117,090","117,180","116,720",2093
,12/22/2018,"115,690","5,345","116,920","117,090","116,930","116,610",2094
,12/22/2018,"109,250","7,749","116,920","117,040","116,740","116,610",2095
,12/22/2018,"118,220","2,830","116,920","117,090","116,740","116,720",2096
,12/22/2018,"104,260","8,488","116,920","117,090","116,740","116,720",2097
,12/22/2018,"115,330","5,594","116,920","117,090","116,740","116,610",2098
,12/22/2018,"117,380","3,835","116,920","117,090","116,740","116,610",2099
12/22/2018 1:09 PM,12/22/2018,"118,700","2,227","116,920","117,090","116,740","116,610",2100
,12/22/2018,"118,380","2,600","116,920","117,090","116,930","116,610",2101
,12/22/2018,"91,230","9,351","116,920","117,040","116,740","116,135",2102
,12/22/2018,"117,740","3,421","116,920","117,040","116,740","116,135",2103
,12/22/2018,"118,490","2,478","116,925","117,040","116,740","116,135",2104
,12/22/2018,"89,590","9,408","116,920","117,040","116,660","115,635",2105
,12/22/2018,"117,090","4,144","116,925","117,075","116,740","115,635",2106
,12/22/2018,"118,030","3,062","116,930","117,075","116,930","115,635",2107
,12/22/2018,"119,100","1,749","116,935","117,075","117,075","116,135",2108
,12/22/2018,"117,130","4,104","116,940","117,075","117,075","116,835",2109
,12/22/2018,"112,240","7,002","116,935","117,075","116,930","116,135",2110
,12/22/2018,"90,760","9,365","116,930","117,075","116,740","115,635",2111
12/23/2018 8:58 AM,12/23/2018,"119,060","1,801","116,935","117,105","116,945","116,390",2112
,12/23/2018,"119,130","1,705","116,940","117,105","117,110","117,110",2113
,12/23/2018,"115,640","5,381","116,935","117,105","116,945","116,390",2114
,12/23/2018,"113,760","6,432","116,930","117,105","116,945","116,390",2115
,12/23/2018,"119,050","1,812","116,935","117,105","117,110","117,110",2116
,12/23/2018,"113,260","6,649","116,930","117,105","117,110","117,110",2117
,12/23/2018,"120,450",440,"116,935","117,125","117,110","117,255",2118
,12/23/2018,"119,170","1,656","116,940","117,175","117,110","117,560",2119
,12/23/2018,"98,620","8,989","116,935","117,125","116,945","117,255",2120
,12/23/2018,"117,000","4,233","116,940","117,105","117,045","117,255",2121
,12/23/2018,"105,580","8,324","116,935","117,075","116,820","117,255",2122
,12/23/2018,"104,290","8,482","116,930","117,075","116,610","117,110",2123
,12/23/2018,"119,450","1,335","116,935","117,075","116,610","117,110",2124
,12/23/2018,"118,700","2,227","116,940","117,105","116,610","117,110",2125
,12/23/2018,"117,680","3,493","116,945","117,105","116,610","117,405",2126
,12/23/2018,"121,110",159,"116,950","117,105","116,790","117,405",2127
,12/23/2018,"119,580","1,191","116,950","117,105","117,045","117,405",2128
,12/23/2018,"115,940","5,158","116,950","117,075","117,045","117,405",2129
,12/23/2018,"117,740","3,424","116,950","117,105","117,045","117,710",2130
,12/23/2018,"112,620","6,888","116,950","117,105","117,045","117,405",2131
,12/23/2018,"121,750",42,"116,950","117,125","117,110","117,405",2132
,12/23/2018,"118,680","2,255","116,950","117,215","117,255","117,710",2133
,12/23/2018,"120,000",792,"116,950","117,330","117,255","118,210",2134
,12/23/2018,"119,560","1,210","116,950","117,365","117,530","118,690",2135
,12/23/2018,"117,980","3,124","116,955","117,375","117,710","118,330",2136
,12/23/2018,"118,860","2,045","116,960","117,385","117,740","118,330",2137
,12/23/2018,"118,890","2,009","116,960","117,385","117,860","118,690",2138
,12/23/2018,"102,870","8,637","116,960","117,375","117,860","118,690",2139
,12/23/2018,"119,530","1,250","116,960","117,385","117,860","118,690",2140
,12/23/2018,"118,720","2,204","116,960","117,460","118,005","118,710",2141
,12/23/2018,"120,270",562,"116,965","117,535","118,205","118,710",2142
,12/23/2018,"119,230","1,579","116,970","117,535","118,435","118,710",2143
,12/23/2018,"115,320","5,605","116,965","117,535","118,205","118,710",2144
,12/23/2018,"119,470",,"116,970","117,570","118,260","118,790",2145
,12/23/2018,"118,220","2,836","116,970","117,570","118,355","118,790",2146
,12/23/2018,"121,360",103,"116,970","117,570","118,585","118,875",2147
,12/23/2018,"119,920",863,"116,970","117,640","118,690","118,875",2148
,12/23/2018,"115,160","5,696","116,970","117,570","118,690","118,875",2149
,12/23/2018,"118,220","2,837","116,970","117,640","118,690","118,875",2150
,12/23/2018,"116,310","4,876","116,970","117,640","118,690","118,790",2151
,12/23/2018,"112,330","6,984","116,970","117,640","118,450","118,700",2152
,12/23/2018,"118,810","2,121","116,970","117,640","118,690","118,765",2153
,12/23/2018,"88,810","9,438","116,970","117,565","118,690","118,765",2154
,12/23/2018,"93,940","9,261","116,970","117,460","118,690","118,765",2155
,12/23/2018,"89,690","9,407","116,965","117,385","118,450","118,700",2156
12/24/2018 3:19 PM,12/24/2018,"97,400","9,063","116,960","117,385","118,220","118,470",2157
,12/24/2018,"117,320","3,907","116,965","117,385","118,220","118,220",2158
,12/24/2018,"104,710","8,438","116,960","117,370","118,220","118,100",2159
,12/24/2018,"97,020","9,094","116,960","117,340","118,100","117,770",2160
12/25/2018 10:36 AM,12/25/2018,"118,470","2,511","116,960","117,370","118,220","117,770",2161
,12/25/2018,"119,050","1,815","116,965","117,370","118,220","117,770",2162
,12/25/2018,"118,240","2,808","116,970","117,370","118,220","118,220",2163
,12/25/2018,"121,290",118,"116,970","117,370","118,230","118,220",2164
,12/25/2018,"107,750","8,014","116,970","117,340","118,230","117,770",2165
,12/25/2018,"120,530",389,"116,970","117,370","118,355","117,770",2166
,12/25/2018,"117,990","3,118","116,970","117,385","118,355","117,655",2167
12/25/2018 11:35 AM,12/25/2018,"117,610","3,582","116,970","117,460","118,230","117,800",2168
,12/25/2018,"119,700","1,075","116,970","117,460","118,230","117,800",2169
,12/25/2018,"115,660","5,380","116,970","117,385","118,230","117,465",2170
,12/25/2018,"116,260","4,926","116,970","117,385","118,220","116,815",2171
,12/25/2018,"121,930",27,"116,970","117,460","118,220","116,815",2172
,12/25/2018,"116,760","4,483","116,970","117,460","118,220","117,040",2173
,12/25/2018,"119,010","1,861","116,970","117,460","118,230","117,040",2174
,12/25/2018,"118,460","2,519","116,970","117,565","118,350","117,465",2175
,12/25/2018,"115,420","5,549","116,970","117,565","118,230","117,465",2176
,12/25/2018,"117,950","3,167","116,970","117,605","118,220","117,465",2177
,12/25/2018,"119,180","1,645","116,970","117,645","118,220","117,780",2178
,12/25/2018,"107,320","8,080","116,970","117,645","118,105","117,780",2179
,12/25/2018,"118,340","2,658","116,970","117,710","118,220","117,970",2180
,12/25/2018,"121,340",109,"116,970","117,740","118,220","118,115",2181
,12/25/2018,"119,670","1,105","116,975","117,740","118,220","118,290",2182
,12/25/2018,"119,480","1,307","116,980","117,740","118,230","118,400",2183
,12/25/2018,"116,410","4,799","116,975","117,740","118,220","118,400",2184
,12/25/2018,"119,470","1,316","116,980","117,740","118,220","118,400",2185
,12/25/2018,"116,450","4,770","116,975","117,740","118,105","118,290",2186
,12/25/2018,"117,460","3,769","116,980","117,740","117,970","118,165",2187
,12/25/2018,"113,900","6,369","116,975","117,740","117,970","117,970",2188
,12/25/2018,"46,190","9,914","116,970","117,740","117,780","117,970",2189
12/25/2018 1:58 PM,12/25/2018,"112,250","7,005","116,970","117,710","117,535","117,780",2190
,12/25/2018,"117,860","3,279","116,970","117,740","117,535","117,735",2191
,12/25/2018,"117,450","3,776","116,975","117,740","117,455","117,660",2192
,12/25/2018,"118,800","2,133","116,980","117,800","117,535","117,660",2193
,12/25/2018,"116,150","5,019","116,975","117,740","117,455","117,660",2194
,12/25/2018,"119,770",995,"116,980","117,800","117,535","117,905",2195
,12/25/2018,"112,750","6,845","116,975","117,800","117,535","117,660",2196
12/26/2018 7:53 PM,12/26/2018,"113,180","6,689","116,970","117,800","117,455","117,660",2197
,12/26/2018,"117,770","3,385","116,975","117,815","117,535","117,615",2198
,12/26/2018,"119,340","1,461","116,980","117,905","117,690","117,615",2199
12/27/2018 4:19 PM,12/27/2018,"117,990","3,121","116,985","117,905","117,815","117,815",2200
,12/27/2018,"119,860",914,"116,990","117,965","117,905","117,815",2201
,12/27/2018,"115,430","5,542","116,985","117,965","117,905","117,615",2202
,12/27/2018,"117,680","3,508","116,990","117,965","117,905","117,725",2203
,12/27/2018,"107,520","8,051","116,985","117,905","117,905","117,570",2204
,12/27/2018,"110,890","7,398","116,980","117,815","117,815","117,455",2205
,12/27/2018,"118,270","2,763","116,985","117,905","117,815","117,455",2206
,12/27/2018,"114,170","6,236","116,980","117,905","117,725","116,950",2207
12/27/2018 7:45 PM,12/27/2018,"88,910","9,437","116,975","117,815","117,645","116,950",2208
,12/27/2018,"121,170",144,"116,980","117,905","117,725","116,950",2209
,12/27/2018,"118,860","2,051","116,985","117,965","117,725","117,455",2210
,12/27/2018,"119,700","1,076","116,990","117,965","117,725","117,565",2211
,12/27/2018,"109,320","7,744","116,985","117,905","117,725","117,565",2212
12/28/2018 12:59 PM,12/28/2018,"116,460","4,756","116,980","117,905","117,570","117,565",2213
,12/28/2018,"106,290","8,241","116,975","117,905","117,570","117,565",2214
,12/28/2018,"108,030","7,963","116,970","117,905","117,570","116,955",2215
,12/28/2018,"90,640","9,373","116,970","117,815","117,455","116,305",2216
,12/28/2018,"120,360",493,"116,970","117,815","117,570","116,305",2217
,12/28/2018,"115,710","5,342","116,970","117,815","117,455","116,085",2218
,12/28/2018,"116,770","4,479","116,970","117,815","117,110","116,085",2219
,12/28/2018,"119,220","1,600","116,970","117,815","117,455","116,615",2220
,12/28/2018,"117,900","3,229","116,970","117,880","117,455","117,225",2221
,12/28/2018,"118,680","2,265","116,975","117,880","117,455","117,225",2222
,12/28/2018,"113,120","6,712","116,970","117,815","117,455","116,615",2223
,12/28/2018,"119,680","1,096","116,975","117,880","117,455","116,615",2224
,12/28/2018,"119,410","1,381","116,980","117,925","117,455","116,615",2225
,12/28/2018,"117,120","4,128","116,985","117,925","117,285","116,945",2226
,12/28/2018,"119,900",882,"116,990","117,965","117,285","116,945",2227
,12/28/2018,"117,120","4,129","116,995","117,925","117,285","117,120",2228
,12/28/2018,"113,160","6,699","116,990","117,880","117,120","117,120",2229
,12/28/2018,"105,700","8,316","116,985","117,880","117,120","116,945",2230
,12/28/2018,"118,270","2,767","116,990","117,880","117,120","117,120",2231
,12/28/2018,"120,300",537,"116,995","117,880","117,285","117,510",2232
,12/28/2018,"119,990",800,"117,000","117,925","117,565","117,510",2233
,12/28/2018,"107,420","8,072","116,995","117,925","117,565","117,120",2234
,12/28/2018,"110,790","7,426","116,990","117,925","117,285","116,945",2235
,12/28/2018,"119,330","1,472","116,995","117,925","117,400","117,120",2236
,12/28/2018,"111,940","7,118","116,990","117,880","117,120","117,120",2237
12/28/2018 8:04 PM,12/28/2018,"115,610","5,420","116,985","117,815","117,120","117,120",2238
,12/28/2018,"111,800","7,154","116,980","117,725","116,945","117,120",2239
,12/28/2018,"116,640","4,590","116,975","117,645","116,945","117,120",2240
12/29/2018 2:30 PM,12/29/2018,"118,090","3,024","116,980","117,645","117,120","117,120",2241
,12/29/2018,"120,100",709,"116,985","117,645","117,120","117,510",2242
,12/29/2018,"112,130","7,047","116,980","117,645","116,945","117,510",2243
,12/29/2018,"119,790",980,"116,985","117,645","116,945","117,510",2244
,12/29/2018,"114,060","6,308","116,980","117,535","116,705","117,120",2245
,12/29/2018,"120,250",583,"116,985","117,535","116,945","117,120",2246
,12/29/2018,"117,810","3,344","116,990","117,535","116,945","117,465",2247
,12/29/2018,"89,290","9,428","116,985","117,535","116,945","117,120",2248
,12/29/2018,"115,210","5,677","116,980","117,455","116,945","116,880",2249
,12/29/2018,"119,910",875,"116,985","117,455","116,945","116,880",2250
,12/29/2018,"109,350","7,741","116,980","117,385","116,945","116,125",2251
,12/29/2018,"117,540","3,689","116,985","117,385","117,120","116,125",2252
,12/29/2018,"120,900",222,"116,990","117,455","117,120","117,090",2253
,12/29/2018,"78,420","9,674","116,985","117,385","116,945","117,090",2254
12/29/2018 4:26 PM,12/29/2018,"110,940","7,389","116,980","117,385","116,705","116,125",2255
,12/29/2018,"115,740","5,322","116,975","117,385","116,705","115,675",2256
,12/29/2018,"104,700","8,452","116,970","117,220","116,705","115,410",2257
12/30/2018 2:32 PM,12/30/2018,"118,550","2,430","116,975","117,385","116,945","115,675",2258
,12/30/2018,"116,200","4,977","116,970","117,385","116,945","115,970",2259
,12/30/2018,"116,810","4,444","116,970","117,385","116,965","115,970",2260
,12/30/2018,"104,540","8,469","116,970","117,385","116,790","115,970",2261
,12/30/2018,"113,270","6,657","116,970","117,285","116,790","115,970",2262
,12/30/2018,"119,540","1,238","116,970","117,455","116,965","116,420",2263
,12/30/2018,"112,520","6,925","116,970","117,455","116,725","115,970",2264
,12/30/2018,"118,830","2,111","116,970","117,455","116,725","115,970",2265
,12/30/2018,"91,010","9,365","116,970","117,285","116,420","115,475",2266
,12/30/2018,"118,360","2,648","116,970","117,285","116,725","115,970",2267
,12/30/2018,"115,150","5,719","116,970","117,120","116,420","115,475",2268
,12/30/2018,"117,360","3,888","116,970","117,240","116,420","115,970",2269
,12/30/2018,"117,990","3,133","116,970","117,240","116,420","115,970",2270
,12/30/2018,"116,610","4,624","116,970","117,120","116,405","115,970",2271
,12/30/2018,"114,600","6,040","116,970","116,965","115,970","115,970",2272
,12/30/2018,"119,150","1,694","116,970","116,965","116,405","116,405",2273
,12/30/2018,"118,730","2,210","116,970","117,120","116,625","116,405",2274
,12/30/2018,"118,690","2,267","116,970","117,240","116,625","116,710",2275
,12/30/2018,"98,260","9,035","116,970","117,120","116,405","116,405",2276
,12/30/2018,"93,190","9,292","116,970","117,120","115,970","115,970",2277
,12/30/2018,"114,360","6,161","116,970","116,965","115,970","115,970",2278
,12/30/2018,"112,710","6,881","116,970","116,790","115,970","115,970",2279
,12/30/2018,"117,160","4,102","116,970","116,965","115,970","116,405",2280
,12/30/2018,"114,250","6,210","116,970","116,790","115,970","116,405",2281
,12/30/2018,"115,640","5,397","116,970","116,705","115,970","115,920",2282
,12/30/2018,"108,200","7,949","116,970","116,705","115,970","115,395",2283
,12/30/2018,"114,590","6,041","116,965","116,625","115,690","114,875",2284
,12/30/2018,"101,520","8,783","116,960","116,535","115,425","114,875",2285
12/31/2018 11:24 AM,12/31/2018,"116,510","4,713","116,960","116,485","115,425","115,395",2286
,12/31/2018,"103,930","8,529","116,960","116,455","115,425","114,875",2287
12/31/2018 2:25 PM,12/31/2018,"119,310","1,498","116,960","116,485","115,425","115,395",2288
,12/31/2018,"119,100","1,764","116,960","116,485","115,690","115,395",2289
,12/31/2018,"117,190","4,071","116,965","116,560","115,690","116,075",2290
,12/31/2018,"120,060",750,"116,970","116,560","115,690","116,075",2291
,12/31/2018,"117,440","3,793","116,970","116,625","115,970","116,560",2292
,12/31/2018,"84,680","9,554","116,970","116,625","115,970","116,075",2293
,12/31/2018,"117,010","4,249","116,970","116,705","115,970","116,075",2294
,12/31/2018,"100,870","8,837","116,970","116,625","115,970","115,120",2295
,12/31/2018,"119,480","1,313","116,970","116,625","115,970","116,075",2296
,12/31/2018,"117,000","4,256","116,970","116,625","115,970","116,075",2297
12/31/2018 4:29 PM,12/31/2018,"119,830",943,"116,970","116,705","116,355","116,075",2298
,12/31/2018,"118,770","2,162","116,970","116,705","116,560","116,075",2299
,12/31/2018,"121,160",146,"116,970","116,790","116,710","116,755",2300
,12/31/2018,"114,880","5,883","116,970","116,790","116,710","116,755",2301
,12/31/2018,"46,890","9,915","116,970","116,705","116,560","116,755",2302
01/01/2019 9:41 AM,01/01/2019,"117,140","4,117","116,970","116,705","116,710","117,005",2303
,01/01/2019,"114,030","6,319","116,970","116,625","116,560","116,755",2304
,01/01/2019,"121,090",167,"116,970","116,625","116,805","117,005",2305
,01/01/2019,"117,600","3,612","116,970","116,705","117,005","117,075",2306
,01/01/2019,"119,630","1,152","116,970","116,705","117,005","117,165",2307
01/01/2019 11:16 AM,01/01/2019,"103,080","8,622","116,970","116,705","117,005","117,165",2308
,01/01/2019,"120,670",330,"116,970","116,790","117,005","117,315",2309
,01/01/2019,"120,120",692,"116,975","116,790","117,075","117,520",2310
,01/01/2019,"119,570","1,211","116,980","116,905","117,075","118,185",2311
01/01/2019 7:55 PM,01/01/2019,"117,680","3,519","116,985","117,005","117,150","117,640",2312
,01/01/2019,"119,850",929,"116,990","117,005","117,150","117,640",2313
,01/01/2019,"100,610","8,853","116,985","116,905","117,075","117,640",2314
01/02/2019 10:54 AM,01/02/2019,"94,980","9,208","116,980","116,790","117,075","117,520",2315
,01/02/2019,"118,600","2,377","116,985","116,905","117,150","117,640",2316
,01/02/2019,"92,530","9,312","116,980","116,905","117,075","117,640",2317
,01/02/2019,"117,140","4,118","116,985","117,005","117,075","117,640",2318
,01/02/2019,"91,100","9,361","116,980","117,005","117,005","117,640",2319
,01/02/2019,"117,370","3,878","116,985","117,065","117,075","117,485",2320
,01/02/2019,"119,600","1,182","116,990","117,065","117,140","117,640",2321
,01/02/2019,"105,180","8,388","116,985","117,065","117,140","117,485",2322
,01/02/2019,"116,340","4,868","116,980","117,065","117,140","117,255",2323
,01/02/2019,"108,360","7,923","116,975","117,005","117,075","117,140",2324
,01/02/2019,"117,900","3,235","116,980","117,005","117,140","117,255",2325
,01/02/2019,"115,480","5,525","116,975","116,905","117,140","117,255",2326
,01/02/2019,"103,100","8,613","116,970","116,905","117,140","117,255",2327
,01/02/2019,"118,050","3,069","116,975","116,905","117,165","117,485",2328
,01/02/2019,"104,610","8,456","116,970","116,725","117,165","117,255",2329
01/02/2019 2:56 PM,01/02/2019,"117,650","3,546","116,975","116,725","117,280","117,255",2330
,01/02/2019,"116,090","5,070","116,970","116,625","117,280","116,740",2331
,01/02/2019,"116,290","4,908","116,970","116,560","117,165","116,740",2332
01/03/2019 12:14 PM,01/03/2019,"32,260","9,939","116,970","116,560","117,140","116,315",2333
,01/03/2019,"121,340",106,"116,970","116,625","117,140","116,315",2334
,01/03/2019,"117,610","3,596","116,970","116,625","117,140","116,315",2335
,01/03/2019,"115,690","5,362","116,970","116,560","117,075","116,190",2336
,01/03/2019,"114,310","6,195","116,970","116,425","117,075","115,890",2337
01/03/2019 7:34 PM,01/03/2019,"117,330","3,914","116,970","116,560","117,140","116,190",2338
,01/03/2019,"119,240","1,574","116,970","116,625","117,235","116,315",2339
,01/03/2019,"118,990","1,892","116,975","116,625","117,235","116,315",2340
,01/03/2019,"112,530","6,928","116,970","116,625","117,235","116,315",2341
01/05/2019 3:57 PM,01/05/2019,"95,850","9,167","116,970","116,625","117,140","116,190",2342
,01/05/2019,"107,270","8,094","116,970","116,625","116,740","116,190",2343
,01/05/2019,"110,030","7,614","116,970","116,560","116,315","115,890",2344
,01/05/2019,"92,620","9,309","116,970","116,425","116,315","115,585",2345
,01/05/2019,"119,180","1,657","116,970","116,425","116,740","115,890",2346
,01/05/2019,"120,420",454,"116,970","116,560","116,740","115,890",2347
01/05/2019 8:20 PM,01/05/2019,"118,620","2,354","116,970","116,560","117,235","116,190",2348
,01/05/2019,"113,240","6,675","116,970","116,560","116,740","115,890",2349
01/06/2019 4:25 PM,01/06/2019,"117,460","3,780","116,970","116,560","116,740","116,190",2350
,01/06/2019,"106,350","8,238","116,970","116,425","116,315","116,190",2351
,01/06/2019,"115,910","5,199","116,970","116,425","116,315","116,000",2352
,01/06/2019,"104,620","8,458","116,970","116,425","116,190","116,000",2353
,01/06/2019,"105,130","8,400","116,970","116,315","116,000","115,800",2354
01/07/2019 10:22 AM,01/07/2019,"117,790","3,368","116,970","116,425","116,000","115,800",2355
,01/07/2019,"113,380","6,616","116,970","116,315","115,800","115,000",2356
,01/07/2019,"119,670","1,112","116,970","116,315","115,800","115,800",2357
,01/07/2019,"119,400","1,395","116,970","116,425","116,000","115,800",2358
01/07/2019 3:09 PM,01/07/2019,"120,390",471,"116,970","116,560","116,190","115,800",2359
,01/07/2019,"116,530","4,706","116,970","116,570","116,190","116,220",2360
,01/07/2019,"102,700","8,667","116,970","116,570","116,190","116,220",2361
,01/07/2019,"113,740","6,460","116,970","116,520","116,000","114,825",2362
,01/07/2019,"101,320","8,795","116,970","116,520","116,000","113,560",2363
,01/07/2019,"120,030",777,"116,970","116,520","116,000","113,560",2364
,01/07/2019,"117,490","3,751","116,970","116,570","116,000","114,825",2365
,01/07/2019,"104,740","8,446","116,970","116,570","116,000","114,825",2366
,01/07/2019,"96,750","9,117","116,970","116,520","115,800","114,825",2367
,01/07/2019,"80,670","9,646","116,965","116,520","115,800","114,825",2368
01/08/2019 1:55 PM,01/08/2019,"118,330","2,694","116,970","116,520","115,800","116,220",2369
,01/08/2019,"120,640",335,"116,970","116,570","116,000","116,220",2370
,01/08/2019,"81,880","9,619","116,970","116,520","116,000","114,825",2371
,01/08/2019,"79,430","9,666","116,965","116,520","115,800","113,560",2372
,01/08/2019,"117,430","3,815","116,970","116,520","116,000","114,825",2373
,01/08/2019,"109,410","7,721","116,965","116,425","115,800","113,560",2374
01/08/2019 6:11 PM,01/08/2019,"117,150","4,120","116,970","116,425","115,800","114,825",2375
,01/08/2019,"115,870","5,231","116,965","116,425","115,780","114,805",2376
,01/08/2019,"114,170","6,246","116,960","116,315","115,780","115,020",2377
,01/08/2019,"120,200",631,"116,965","116,315","115,780","116,200",2378
,01/08/2019,"100,810","8,841","116,960","116,190","115,000","115,020",2379
01/09/2019 2:03 PM,01/09/2019,"119,410","1,392","116,965","116,315","115,090","116,200",2380
,01/09/2019,"78,140","9,686","116,960","116,315","115,020","115,020",2381
,01/09/2019,"119,400","1,399","116,965","116,425","115,020","115,020",2382
,01/09/2019,"116,560","4,683","116,960","116,520","115,020","115,020",2383
01/09/2019 7:23 PM,01/09/2019,"111,010","7,371","116,960","116,425","113,955","113,955",2384
,01/09/2019,"103,800","8,546","116,960","116,425","113,955","113,955",2385
01/10/2019 4:37 PM,01/10/2019,"119,460","1,344","116,960","116,520","115,020","115,020",2386
,01/10/2019,"119,550","1,234","116,960","116,545","115,890","116,215",2387
,01/10/2019,"88,060","9,464","116,960","116,545","115,890","115,020",2388
,01/10/2019,"119,580","1,202","116,960","116,780","116,220","115,020",2389
,01/10/2019,"117,730","3,464","116,965","117,005","116,220","116,215",2390
01/11/2019 6:32 PM,01/11/2019,"96,330","9,139","116,960","117,005","115,890","116,215",2391
,01/11/2019,"120,480",416,"116,965","117,005","115,890","116,855",2392
,01/11/2019,"112,490","6,945","116,960","116,780","115,890","116,215",2393
,01/11/2019,"101,370","8,791","116,960","116,545","115,020","115,020",2394
,01/11/2019,"118,080","3,043","116,960","116,545","115,890","116,215",2395
,01/11/2019,"116,860","4,416","116,960","116,545","116,200","116,710",2396
,01/11/2019,"103,630","8,561","116,960","116,545","116,200","116,215",2397
01/12/2019 11:33 AM,01/12/2019,"113,660","6,496","116,955","116,435","116,200","116,215",2398
,01/12/2019,"109,120","7,777","116,950","116,435","115,020","115,020",2399
,01/12/2019,"112,830","6,829","116,950","116,315","115,020","113,915",2400
,01/12/2019,"116,040","5,108","116,950","116,190","115,020","114,850",2401
,01/12/2019,"118,970","1,927","116,950","116,190","115,020","114,850",2402
,01/12/2019,"111,070","7,353","116,950","116,065","113,955","114,850",2403
01/12/2019 3:11 PM,01/12/2019,"114,460","6,108","116,950","115,975","113,955","114,060",2404
,01/12/2019,"88,420","9,455","116,950","115,975","113,955","114,060",2405
,01/12/2019,"60,280","9,857","116,945","115,975","113,915","113,245",2406
01/13/2019 11:39 AM,01/13/2019,"116,390","4,838","116,940","115,975","114,315","113,245",2407
,01/13/2019,"117,760","3,411","116,945","116,065","114,315","114,060",2408
,01/13/2019,"116,950","4,318","116,950","116,065","114,315","115,250",2409
,01/13/2019,"106,260","8,250","116,945","115,975","114,315","114,060",2410
,01/13/2019,"119,430","1,379","116,950","115,975","115,165","114,060",2411
,01/13/2019,"120,950",208,"116,950","116,065","115,955","115,250",2412
,01/13/2019,"113,090","6,735","116,950","115,975","115,165","114,060",2413
,01/13/2019,"121,380",95,"116,950","115,975","115,165","114,060",2414
,01/13/2019,"112,480","6,947","116,950","115,890","115,165","114,060",2415
01/14/2019 4:44 PM,01/14/2019,"118,720","2,230","116,950","115,890","115,955","114,060",2416
,01/14/2019,"119,040","1,848","116,950","115,890","115,955","115,250",2417
,01/14/2019,"118,690","2,277","116,950","115,975","116,215","116,215",2418
,01/14/2019,"120,140",676,"116,950","116,065","116,215","116,215",2419
,01/14/2019,"114,020","6,326","116,950","115,975","116,215","115,250",2420
,01/14/2019,"112,420","6,968","116,950","115,975","116,215","115,250",2421
