Score,Rank,Pct,Max,Mean,Median,Total
"117,790",108,0.93,"121,260","103,483","110,440",1518
"117,310",139,0.91,"121,260","103,492","110,450",1519
"117,970",92,0.94,"121,260","103,501","110,460",1520
"109,560",816,0.46,"121,260","103,505","110,450",1521
"116,900",181,0.88,"121,260","103,514","110,460",1522
"120,130",10,0.99,"121,260","103,525","110,465",1523
"115,940",259,0.83,"121,260","103,533","110,470",1524
"106,060","1,003",0.34,"121,260","103,535","110,465",1525
"118,720",62,0.96,"121,260","103,545","110,470",1526
"115,840",266,0.83,"121,260","103,553","110,485",1527
"88,230","1,315",0.14,"121,260","103,543","110,470",1528
"96,120","1,237",0.19,"121,260","103,538","110,465",1529
"52,730","1,484",0.03,"121,260","103,505","110,460",1530
"116,820",191,0.88,"121,260","103,513","110,465",1531
"87,250","1,330",0.13,"121,260","103,503","110,460",1532
"118,890",51,0.97,"121,260","103,513","110,465",1533
"113,760",475,0.69,"121,260","103,519","110,470",1534
"103,790","1,070",0.30,"121,260","103,520","110,465",1535
"118,410",76,0.95,"121,260","103,529","110,470",1536
"116,680",205,0.87,"121,260","103,538","110,485",1537
"113,730",480,0.69,"121,260","103,545","110,500",1538
"112,090",644,0.58,"121,260","103,550","110,505",1539
"76,150","1,407",0.09,"121,260","103,532","110,500",1540
"112,970",557,0.64,"121,260","103,538","110,505",1541
"101,950","1,127",0.27,"121,260","103,537","110,500",1542
"113,660",487,0.68,"121,260","103,544","110,505",1543
"113,540",497,0.68,"121,260","103,550","110,510",1544
"117,690",124,0.92,"121,260","103,560","110,510",1545
"109,960",807,0.48,"121,260","103,564","110,510",1546
"90,310","1,317",0.15,"121,260","103,555","110,505",1547
"107,730",940,0.39,"121,260","103,558","110,500",1548
"86,630","1,351",0.13,"121,260","103,547","110,485",1549
"120,330",9,0.99,"121,260","103,558","110,500",1550
"119,950",16,0.99,"121,260","103,568","110,505",1551
"113,880",467,0.70,"121,260","103,575","110,510",1552
"116,400",228,0.85,"121,260","103,583","110,510",1553
"108,310",918,0.41,"121,260","103,586","110,510",1554
"111,600",695,0.55,"121,260","103,591","110,510",1555
"110,420",786,0.49,"121,260","103,596","110,510",1556
"102,090","1,136",0.27,"121,260","103,595","110,505",1557
"112,340",616,0.60,"121,260","103,600","110,510",1558
"113,530",505,0.68,"121,260","103,607","110,510",1559
"116,810",197,0.87,"121,260","103,615","110,510",1560
"116,260",245,0.84,"121,260","103,623","110,515",1561
"114,290",432,0.72,"121,260","103,630","110,520",1562
"113,210",547,0.65,"121,260","103,636","110,520",1563
"113,050",562,0.64,"121,260","103,642","110,520",1564
"117,640",128,0.92,"121,260","103,651","110,525",1565
"113,270",543,0.65,"121,260","103,657","110,530",1566
"112,510",609,0.61,"121,260","103,663","110,540",1567
"108,970",888,0.43,"121,260","103,666","110,530",1568
"115,110",354,0.77,"121,260","103,674","110,540",1569
"117,140",165,0.89,"121,260","103,682","110,550",1570
"101,080","1,171",0.25,"121,260","103,681","110,540",1571
"99,180","1,219",0.22,"121,260","103,678","110,530",1572
"113,160",555,0.65,"121,260","103,684","110,540",1573
"94,940","1,290",0.18,"121,260","103,678","110,530",1574
"97,720","1,250",0.21,"121,260","103,675","110,525",1575
"73,520","1,456",0.08,"121,260","103,655","110,520",1576
"92,280","1,327",0.16,"121,260","103,648","110,520",1577
"113,250",546,0.65,"121,260","103,654","110,520",1578
"73,500","1,460",0.08,"121,260","103,635","110,520",1579
"110,510",792,0.50,"121,260","103,640","110,520",1580
"94,330","1,306",0.17,"121,260","103,634","110,515",1581
"112,740",593,0.63,"121,260","103,639","110,520",1582
"112,300",635,0.60,"121,260","103,645","110,520",1583
"113,350",532,0.66,"121,260","103,651","110,520",1584
"114,610",401,0.75,"121,260","103,658","110,525",1585
"113,820",485,0.69,"121,260","103,664","110,530",1586
"115,700",288,0.82,"121,260","103,672","110,540",1587
"114,650",399,0.75,"121,260","103,679","110,550",1588
"112,240",649,0.59,"121,260","103,684","110,560",1589
"114,270",441,0.72,"121,260","103,691","110,570",1590
"117,990",96,0.94,"121,260","103,700","110,585",1591
"116,780",202,0.87,"121,260","103,708","110,600",1592
"114,440",420,0.74,"121,260","103,715","110,600",1593
"69,440","1,500",0.06,"121,260","103,693","110,600",1594
"114,920",376,0.76,"121,260","103,700","110,600",1595
"118,910",53,0.97,"121,260","103,710","110,600",1596
"66,770","1,512",0.05,"121,260","103,687","110,600",1597
"95,430","1,302",0.19,"121,260","103,682","110,600",1598
"116,930",192,0.88,"121,260","103,690","110,600",1599
"107,190","1,010",0.37,"121,260","103,692","110,600",1600
"113,300",552,0.66,"121,260","103,698","110,600",1601
"99,030","1,246",0.22,"121,260","103,695","110,600",1602
"115,750",289,0.82,"121,260","103,703","110,600",1603
"115,600",305,0.81,"121,260","103,710","110,600",1604
"108,000",964,0.40,"121,260","103,713","110,600",1605
"112,060",690,0.57,"121,260","103,718","110,600",1606
"86,400","1,406",0.13,"121,260","103,707","110,600",1607
"107,300","1,010",0.37,"121,260","103,709","110,600",1608
"108,060",963,0.40,"121,260","103,712","110,585",1609
"117,650",130,0.92,"121,260","103,721","110,600",1610
"102,350","1,168",0.27,"121,260","103,720","110,585",1611
"114,220",456,0.72,"121,260","103,726","110,600",1612
"112,380",643,0.60,"121,260","103,732","110,600",1613
"116,100",266,0.84,"121,260","103,739","110,600",1614
"104,320","1,115",0.31,"121,260","103,740","110,600",1615
"112,220",668,0.59,"121,260","103,745","110,600",1616
"103,520","1,139",0.30,"121,260","103,745","110,600",1617
"110,920",783,0.52,"121,260","103,749","110,600",1618
"100,190","1,230",0.24,"121,260","103,747","110,600",1619
"117,500",139,0.91,"121,260","103,756","110,600",1620
"97,690","1,288",0.21,"121,260","103,752","110,600",1621
"95,360","1,325",0.18,"121,260","103,747","110,600",1622
"113,590",520,0.68,"121,260","103,753","110,600",1623
"69,730","1,526",0.06,"121,260","103,732","110,600",1624
"117,350",150,0.91,"121,260","103,740","110,600",1625
"107,000","1,041",0.36,"121,260","103,742","110,600",1626
"102,450","1,173",0.28,"121,260","103,741","110,585",1627
"97,420","1,298",0.20,"121,260","103,738","110,570",1628
"119,420",29,0.98,"121,260","103,747","110,585",1629
"100,990","1,214",0.26,"121,260","103,745","110,570",1630
"107,250","1,025",0.37,"121,260","103,748","110,560",1631
"109,280",903,0.45,"121,260","103,751","110,550",1632
"120,090",12,0.99,"121,260","103,761","110,560",1633
"94,830","1,344",0.18,"121,260","103,756","110,550",1634
"112,520",635,0.61,"121,260","103,761","110,560",1635
"116,910",198,0.88,"121,260","103,769","110,570",1636
"117,400",148,0.91,"121,260","103,777","110,585",1637
"117,130",175,0.89,"121,260","103,785","110,600",1638
"90,030","1,406",0.14,"121,260","103,777","110,585",1639
"63,130","1,568",0.04,"121,260","103,752","110,570",1640
"116,210",262,0.84,"121,260","103,760","110,585",1641
"114,240",464,0.72,"121,260","103,766","110,600",1642
"115,890",289,0.82,"121,260","103,774","110,600",1643
"115,150",372,0.77,"121,260","103,781","110,600",1644
"115,550",324,0.80,"121,260","103,788","110,600",1645
"118,390",83,0.95,"121,260","103,797","110,600",1646
"121,080",4,1.00,"121,260","103,807","110,605",1647
"114,110",480,0.71,"121,260","103,813","110,610",1648
520,"1,641",0.00,"121,260","103,751","110,605",1649
"111,000",793,0.52,"121,260","103,755","110,610",1650
"118,070",96,0.94,"121,260","103,764","110,610",1651
"112,360",665,0.60,"121,260","103,769","110,610",1652
"117,290",161,0.90,"121,260","103,777","110,620",1653
"116,490",242,0.85,"121,260","103,785","110,630",1654
"116,630",230,0.86,"121,260","103,793","110,630",1655
"73,850","1,528",0.08,"121,260","103,774","110,630",1656
"119,090",42,0.97,"121,260","103,784","110,630",1657
"119,080",43,0.97,"121,260","103,793","110,630",1658
"111,970",731,0.56,"121,260","103,798","110,635",1659
"103,930","1,160",0.30,"121,260","103,798","110,630",1660
"111,990",730,0.56,"121,260","103,803","110,635",1661
"69,700","1,562",0.06,"121,260","103,782","110,630",1662
"111,310",780,0.53,"121,260","103,787","110,635",1663
"107,770","1,018",0.39,"121,260","103,789","110,630",1664
"118,130",98,0.94,"121,260","103,798","110,635",1665
"103,600","1,171",0.30,"121,260","103,798","110,630",1666
"113,860",515,0.69,"121,260","103,804","110,635",1667
"102,770","1,198",0.28,"121,260","103,803","110,630",1668
"116,590",238,0.86,"121,260","103,811","110,635",1669
"77,610","1,518",0.09,"121,260","103,795","110,630",1670
"115,980",292,0.83,"121,260","103,802","110,635",1671
"114,590",438,0.74,"121,260","103,809","110,640",1672
"115,060",392,0.77,"121,260","103,816","110,640",1673
"114,750",423,0.75,"121,260","103,822","110,640",1674
"51,790","1,629",0.03,"121,260","103,791","110,640",1675
"119,090",42,0.97,"121,260","103,800","110,640",1676
"118,020",104,0.94,"121,260","103,809","110,645",1677
"113,770",532,0.68,"121,260","103,815","110,650",1678
"115,280",374,0.78,"121,260","103,821","110,655",1679
"106,650","1,095",0.35,"121,260","103,823","110,650",1680
"116,240",272,0.84,"121,260","103,831","110,655",1681
"118,980",54,0.97,"121,260","103,840","110,660",1682
"114,260",483,0.71,"121,260","103,846","110,660",1683
"115,720",319,0.81,"121,260","103,853","110,660",1684
"101,250","1,256",0.25,"121,260","103,851","110,660",1685
"89,160","1,451",0.14,"121,260","103,843","110,660",1686
"98,450","1,328",0.21,"121,260","103,839","110,655",1687
"115,580",334,0.80,"121,260","103,846","110,660",1688
"79,560","1,526",0.10,"121,260","103,832","110,655",1689
"119,070",47,0.97,"121,260","103,841","110,660",1690
"117,040",196,0.88,"121,260","103,849","110,660",1691
"111,320",798,0.53,"121,260","103,853","110,660",1692
"115,920",305,0.82,"121,260","103,860","110,670",1693
"112,770",651,0.62,"121,260","103,866","110,680",1694
"101,590","1,254",0.26,"121,260","103,864","110,670",1695
"117,740",135,0.92,"121,260","103,872","110,680",1696
"117,810",128,0.92,"121,260","103,881","110,690",1697
"103,460","1,202",0.29,"121,260","103,880","110,680",1698
"118,230",97,0.94,"121,260","103,889","110,690",1699
"109,810",912,0.46,"121,260","103,892","110,680",1700
"110,170",890,0.48,"121,260","103,896","110,670",1701
"118,260",94,0.94,"121,260","103,904","110,680",1702
"115,230",391,0.77,"121,260","103,911","110,690",1703
"117,110",194,0.89,"121,260","103,919","110,700",1704
"116,490",257,0.85,"121,260","103,926","110,700",1705
"116,090",297,0.83,"121,260","103,933","110,700",1706
"114,570",459,0.73,"121,260","103,940","110,715",1707
"105,930","1,139",0.33,"121,260","103,941","110,700",1708
"109,910",916,0.46,"121,260","103,944","110,700",1709
"104,530","1,179",0.31,"121,260","103,945","110,700",1710
"83,700","1,525",0.11,"121,260","103,933","110,690",1711
"117,410",161,0.91,"121,260","103,941","110,700",1712
"106,480","1,124",0.34,"121,260","103,942","110,690",1713
"115,180",401,0.77,"121,260","103,949","110,700",1714
"119,060",49,0.97,"121,260","103,957","110,700",1715
"41,630","1,683",0.02,"121,260","103,921","110,700",1716
"110,810",852,0.50,"121,260","103,925","110,700",1717
"112,190",733,0.57,"121,260","103,930","110,700",1718
"106,990","1,109",0.35,"121,260","103,932","110,700",1719
"116,260",282,0.84,"121,260","103,939","110,700",1720
"118,950",59,0.97,"121,260","103,948","110,715",1721
"113,970",531,0.69,"121,260","103,953","110,730",1722
"95,150","1,414",0.18,"121,260","103,948","110,715",1723
"107,000","1,110",0.36,"121,260","103,950","110,700",1724
"117,510",156,0.91,"121,260","103,958","110,715",1725
"114,030",529,0.69,"121,260","103,964","110,730",1726
"112,680",677,0.61,"121,260","103,969","110,735",1727
"116,590",252,0.85,"121,260","103,976","110,740",1728
"117,510",156,0.91,"121,260","103,984","110,740",1729
"80,810","1,558",0.10,"121,260","103,971","110,740",1730
"113,620",577,0.67,"121,260","103,976","110,740",1731
"71,920","1,615",0.07,"121,260","103,958","110,740",1732
"118,820",72,0.96,"121,260","103,966","110,740",1733
"110,570",885,0.49,"121,260","103,970","110,740",1734
"113,660",574,0.67,"121,260","103,976","110,740",1735
"118,190",106,0.94,"121,260","103,984","110,740",1736
"107,160","1,107",0.36,"121,260","103,986","110,740",1737
"42,130","1,704",0.02,"121,260","103,950","110,740",1738
"116,120",304,0.83,"121,260","103,957","110,740",1739
"117,920",124,0.93,"121,260","103,965","110,740",1740
"119,130",40,0.98,"121,260","103,974","110,745",1741
"105,910","1,166",0.33,"121,260","103,975","110,740",1742
"117,570",156,0.91,"121,260","103,983","110,745",1743
"118,720",78,0.96,"121,260","103,991","110,750",1744
"113,830",563,0.68,"121,260","103,997","110,755",1745
"113,920",549,0.69,"121,260","104,002","110,760",1746
"114,020",539,0.69,"121,260","104,008","110,780",1747
"74,230","1,613",0.08,"121,260","103,991","110,760",1748
"100,270","1,336",0.24,"121,260","103,989","110,755",1749
"97,980","1,391",0.21,"121,260","103,986","110,750",1750
"105,750","1,175",0.33,"121,260","103,987","110,745",1751
"110,220",919,0.48,"121,260","103,990","110,740",1752
"89,520","1,508",0.14,"121,260","103,982","110,740",1753
"108,880","1,012",0.42,"121,260","103,985","110,740",1754
"111,350",831,0.53,"121,260","103,989","110,740",1755
"26,470","1,729",0.02,"121,260","103,945","110,740",1756
"117,510",162,0.91,"121,260","103,952","110,740",1757
"109,380",981,0.44,"121,260","103,956","110,740",1758
"66,380","1,669",0.05,"121,260","103,934","110,735",1759
"110,740",879,0.50,"121,260","103,938","110,740",1760
"115,060",426,0.76,"121,260","103,944","110,740",1761
"110,460",910,0.48,"121,260","103,948","110,740",1762
"120,010",17,0.99,"121,260","103,957","110,740",1763
"115,880",331,0.81,"121,260","103,964","110,740",1764
"118,030",115,0.93,"121,260","103,972","110,740",1765
"111,200",849,0.52,"121,260","103,976","110,740",1766
"81,790","1,585",0.10,"121,260","103,963","110,740",1767
"118,660",81,0.95,"121,260","103,972","110,740",1768
"117,750",148,0.92,"121,260","103,980","110,745",1769
"109,110","1,012",0.43,"121,260","103,982","110,740",1770
"115,500",380,0.79,"121,260","103,989","110,745",1771
"97,910","1,411",0.20,"121,260","103,985","110,740",1772
"111,030",865,0.51,"121,260","103,989","110,745",1773
"106,100","1,181",0.33,"121,260","103,991","110,740",1774
"114,530",484,0.73,"121,260","103,997","110,745",1775
"68,730","1,675",0.06,"121,260","103,977","110,740",1776
"105,430","1,203",0.32,"121,260","103,978","110,740",1777
"118,070",112,0.94,"121,260","103,985","110,740",1778
"117,170",202,0.89,"121,260","103,993","110,745",1779
"116,690",257,0.86,"121,260","104,000","110,750",1780
"117,420",174,0.90,"121,260","104,008","110,755",1781
"112,900",686,0.62,"121,260","104,013","110,760",1782
"115,330",404,0.77,"121,260","104,019","110,780",1783
"115,360",400,0.78,"121,260","104,025","110,800",1784
"110,080",950,0.47,"121,260","104,029","110,780",1785
"116,620",267,0.85,"121,260","104,036","110,800",1786
"118,090",112,0.94,"121,260","104,044","110,805",1787
"113,210",659,0.63,"121,260","104,049","110,810",1788
"110,460",929,0.48,"121,260","104,052","110,805",1789
"110,580",918,0.49,"121,260","104,056","110,800",1790
"106,820","1,167",0.35,"121,260","104,057","110,780",1791
"107,100","1,153",0.36,"121,260","104,059","110,760",1792
"112,500",728,0.59,"121,260","104,064","110,780",1793
"113,830",582,0.68,"121,260","104,069","110,800",1794
"82,270","1,609",0.10,"121,260","104,057","110,780",1795
"102,410","1,315",0.27,"121,260","104,056","110,760",1796
"113,190",662,0.63,"121,260","104,061","110,780",1797
"117,290",191,0.89,"121,260","104,069","110,800",1798
"118,060",116,0.94,"121,260","104,076","110,805",1799
"113,830",584,0.68,"121,260","104,082","110,810",1800
"119,050",54,0.97,"121,260","104,090","110,815",1801
"117,940",130,0.93,"121,260","104,098","110,820",1802
"86,140","1,588",0.12,"121,260","104,088","110,815",1803
"113,630",611,0.66,"121,260","104,093","110,820",1804
"90,760","1,542",0.15,"121,260","104,086","110,815",1805
"114,850",465,0.74,"121,260","104,092","110,820",1806
"120,420",9,1.00,"121,260","104,101","110,825",1807
"76,340","1,655",0.08,"121,260","104,085","110,820",1808
"116,440",290,0.84,"121,260","104,092","110,825",1809
"106,920","1,180",0.35,"121,260","104,094","110,820",1810
"118,560",90,0.95,"121,260","104,102","110,825",1811
"112,890",705,0.61,"121,260","104,107","110,830",1812
"112,980",695,0.62,"121,260","104,112","110,830",1813
"115,580",377,0.79,"121,260","104,118","110,830",1814
"96,820","1,471",0.19,"121,260","104,114","110,830",1815
"117,100",222,0.88,"121,260","104,121","110,830",1816
"114,100",556,0.69,"121,260","104,127","110,845",1817
